,Unnamed: 0,Name,Location,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,Price,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Years_in_Service,Mileage_Category,Price_Category
3128,3229,Mahindra XUV500 W8 4WD,Coimbatore,2015,42999,First,15.1,2179.0,140.0,7.0,11.52,1,0,0,0,1,9,Low,10-15
3129,3230,Maruti SX4 VDI,Delhi,2014,90000,First,21.5,1248.0,88.8,5.0,4.5,1,0,0,0,1,10,Medium,<5
3130,3231,Hyundai i20 Sportz AT 1.4,Bangalore,2013,72000,First,15.0,1396.0,98.6,5.0,4.75,0,0,1,1,0,11,Low,<5
3131,3232,Hyundai Creta 1.6 CRDi SX,Coimbatore,2019,54321,First,19.67,1582.0,126.2,5.0,13.54,1,0,0,0,1,5,Low,10-15
3132,3233,Mercedes-Benz E-Class E250 CDI Avantgrade,Kochi,2015,59630,First,13.0,2143.0,201.1,5.0,23.41,1,0,0,1,0,9,Low,20-25
3133,3234,Toyota Fortuner 4x2 AT,Hyderabad,2013,116000,Second,12.55,2982.0,168.5,7.0,19.25,1,0,0,1,0,11,Low,15-20
3134,3235,Volvo S60 D4 KINETIC,Ahmedabad,2015,34000,First,9.0,1984.0,181.0,5.0,20.0,1,0,0,1,0,9,Very Low,15-20
3135,3236,Mercedes-Benz E-Class 2009-2013 E250 CDI Avantgarde,Delhi,2011,70000,First,14.21,2143.0,203.0,5.0,13.0,1,0,0,1,0,13,Low,10-15
3136,3237,Honda Accord 2.4 Elegance M/T,Chennai,2010,80000,First,10.2,2354.0,180.0,5.0,3.99,0,0,1,0,1,14,Low,<5
3137,3238,Honda Amaze S i-Dtech,Pune,2015,110000,First,25.8,1498.0,98.6,5.0,4.65,1,0,0,0,1,9,Medium,<5
3138,3239,Maruti Dzire ZDI,Ahmedabad,2013,56454,First,28.4,1248.0,73.75,5.0,4.65,1,0,0,0,1,11,Medium,<5
3139,3240,Maruti Swift LXI,Kolkata,2013,60000,First,18.6,1197.0,85.8,5.0,3.15,0,0,1,0,1,11,Low,<5
3140,3241,Toyota Corolla Altis G HV AT,Delhi,2013,56000,First,14.53,1798.0,138.1,5.0,8.25,0,0,1,1,0,11,Low,5-10
3141,3242,Land Rover Range Rover Vogue SE 4.4 SDV8,Bangalore,2012,63000,Second,11.49,4367.0,335.3,5.0,65.0,1,0,0,1,0,12,Low,
3142,3243,Maruti Swift VDI,Chennai,2012,63000,First,22.9,1248.0,74.0,5.0,4.5,1,0,0,0,1,12,Medium,<5
3143,3244,Jeep Compass 2.0 Limited Option 4X4,Kolkata,2017,15050,First,16.3,1956.0,170.0,5.0,17.5,1,0,0,0,1,7,Low,15-20
3144,3245,Maruti Swift VXI BSIV,Mumbai,2016,29401,First,20.4,1197.0,81.8,5.0,4.31,0,0,1,0,1,8,Medium,<5
3145,3246,Honda Jazz 1.2 SV i VTEC,Kochi,2016,25238,First,18.7,1199.0,88.7,5.0,6.2,0,0,1,0,1,8,Low,5-10
3146,3248,Volkswagen Polo Petrol Trendline 1.2L,Kochi,2011,58752,First,16.47,1198.0,73.9,5.0,3.32,0,0,1,0,1,13,Low,<5
3147,3249,Honda Civic 2006-2010 1.8 V AT,Delhi,2011,62000,First,12.9,1799.0,130.0,5.0,3.75,0,0,1,1,0,13,Low,<5
3148,3250,Toyota Etios G SP,Bangalore,2013,132000,First,16.78,1496.0,88.73,5.0,4.7,0,0,1,0,1,11,Low,<5
3149,3251,Hyundai Verna 1.6 SX VTVT,Chennai,2016,51000,First,17.01,1591.0,121.3,5.0,6.5,0,0,1,0,1,8,Low,5-10
3150,3252,Toyota Innova 2.5 G4 Diesel 8-seater,Hyderabad,2009,185200,First,12.8,2494.0,102.0,8.0,7.25,1,0,0,0,1,15,Low,5-10
3151,3253,Maruti SX4 S Cross DDiS 320 Zeta,Coimbatore,2016,61717,First,22.7,1598.0,118.0,5.0,8.94,1,0,0,0,1,8,Medium,5-10
3152,3254,Ford Freestyle Titanium Plus Petrol,Kolkata,2018,8896,First,19.0,1194.0,94.68,5.0,7.34,0,0,1,0,1,6,Low,5-10
3153,3255,Maruti Baleno Alpha 1.2,Delhi,2016,17000,First,21.4,1197.0,83.1,5.0,6.9,0,0,1,0,1,8,Medium,5-10
3154,3256,Honda Jazz V,Mumbai,2016,31378,First,18.2,1199.0,88.7,5.0,5.9,0,0,1,0,1,8,Low,5-10
3155,3257,Hyundai Verna 1.6 CRDi EX AT,Pune,2013,114000,First,22.32,1582.0,126.3,5.0,6.75,1,0,0,1,0,11,Medium,5-10
3156,3258,Honda Amaze VX i-DTEC,Ahmedabad,2014,81000,First,25.8,1498.0,98.6,5.0,4.1,1,0,0,0,1,10,Medium,<5
3157,3259,Audi Q3 30 TDI Premium FWD,Mumbai,2017,31000,First,18.51,1968.0,147.51,5.0,27.0,1,0,0,1,0,7,Low,25-30
3158,3260,Skoda Rapid 2013-2016 1.6 MPI Ambition,Mumbai,2014,35000,First,15.0,1598.0,103.52,5.0,4.5,0,0,1,0,1,10,Low,<5
3159,3261,Audi A4 2.0 TDI 177 Bhp Premium Plus,Kolkata,2013,60001,First,17.11,1968.0,174.33,5.0,14.5,1,0,0,1,0,11,Low,10-15
3160,3262,Maruti Swift Dzire VDI,Jaipur,2014,75074,First,23.4,1248.0,74.0,5.0,5.25,1,0,0,0,1,10,Medium,5-10
3161,3263,Tata Indica Vista Quadrajet LS,Kolkata,2012,80000,Second,22.3,1248.0,74.0,5.0,1.2,1,0,0,0,1,12,Medium,<5
3162,3264,Toyota Innova 2.5 G (Diesel) 8 Seater,Jaipur,2006,147350,Second,12.99,2494.0,100.6,8.0,4.95,1,0,0,0,1,18,Low,<5
3163,3265,Renault Duster 110PS Diesel RxZ Plus,Hyderabad,2013,60000,First,19.64,1461.0,108.45,5.0,7.5,1,0,0,0,1,11,Low,5-10
3164,3266,Mercedes-Benz E-Class E400 Cabriolet,Kolkata,2015,7501,First,10.0,2996.0,333.0,4.0,48.0,0,0,1,1,0,9,Low,
3165,3267,Honda Amaze S i-Dtech,Delhi,2015,58000,First,25.8,1498.0,98.6,5.0,4.45,1,0,0,0,1,9,Medium,<5
3166,3268,Mercedes-Benz GLE 350d,Coimbatore,2018,29277,First,11.57,2987.0,254.79,5.0,59.65,1,0,0,1,0,6,Low,
3167,3269,Maruti Ritz VDi,Kochi,2015,57034,First,23.2,1248.0,73.94,5.0,4.38,1,0,0,0,1,9,Medium,<5
3168,3270,Maruti Ciaz ZDi Plus SHVS,Kochi,2016,40810,First,28.09,1248.0,88.5,5.0,7.9,1,0,0,0,1,8,Medium,5-10
3169,3271,Hyundai Santro Xing GL,Bangalore,2008,35268,Second,0.0,1086.0,62.0,5.0,1.88,0,0,1,0,1,16,Very Low,<5
3170,3272,BMW 5 Series 520d Sedan,Mumbai,2008,81000,Second,18.48,1631.552572706935,113.80314403717087,5.286452057152694,10.5,1,0,0,1,0,16,Low,10-15
3171,3273,Maruti Baleno Delta CVT,Coimbatore,2018,34630,First,21.4,1197.0,83.1,5.0,7.29,0,0,1,1,0,6,Medium,5-10
3172,3274,Ford Fiesta Diesel Titanium Plus,Hyderabad,2012,45122,First,23.5,1498.0,88.7,5.0,6.0,1,0,0,0,1,12,Medium,5-10
3173,3275,Mahindra XUV500 W8 2WD,Chennai,2011,126000,Third,16.0,2179.0,140.0,7.0,6.7,1,0,0,0,1,13,Low,5-10
3174,3276,Maruti Alto LXi,Jaipur,2009,63000,First,19.7,796.0,46.3,5.0,1.5,0,0,1,0,1,15,Low,<5
3175,3277,Mini Cooper 3 DOOR D,Kochi,2016,32298,First,20.7,1496.0,113.98,4.0,23.8,1,0,0,1,0,8,Medium,20-25
3176,3278,Mahindra XUV500 W8 4WD,Kochi,2014,63288,First,15.1,2179.0,140.0,7.0,7.77,1,0,0,0,1,10,Low,5-10
3177,3279,Hyundai Santro Xing GLS,Coimbatore,2012,43337,First,17.92,1086.0,62.1,5.0,3.32,0,0,1,0,1,12,Low,<5
3178,3280,Maruti Swift VDI,Kochi,2015,46561,First,22.9,1248.0,74.0,5.0,4.94,1,0,0,0,1,9,Medium,<5
3179,3281,Mercedes-Benz A Class A180 CDI,Delhi,2013,34000,Second,20.0,2143.0,107.3,5.0,11.0,1,0,0,1,0,11,Medium,10-15
3180,3282,Renault KWID RXT,Hyderabad,2016,48000,First,25.17,799.0,53.3,5.0,3.4,0,0,1,0,1,8,Medium,<5
3181,3283,Maruti Swift VDI,Kochi,2013,56263,First,22.9,1248.0,74.0,5.0,4.17,1,0,0,0,1,11,Medium,<5
3182,3284,Maruti Zen LXI,Hyderabad,2005,84060,Second,17.3,993.0,60.0,5.0,1.25,0,0,1,0,1,19,Low,<5
3183,3285,Hyundai Grand i10 Magna AT,Mumbai,2016,9000,First,18.9,1197.0,82.0,5.0,5.45,0,0,1,1,0,8,Low,5-10
3184,3286,Tata Manza Aura Quadrajet BS IV,Jaipur,2012,79000,First,21.12,1248.0,88.8,5.0,2.59,1,0,0,0,1,12,Medium,<5
3185,3287,Mahindra XUV500 W10 AWD,Pune,2015,87900,First,16.0,2179.0,140.0,7.0,12.01,1,0,0,0,1,9,Low,10-15
3186,3288,Maruti Swift Dzire 1.2 Vxi BSIV,Delhi,2010,72425,Second,17.5,1197.0,85.8,5.0,2.45,0,0,1,0,1,14,Low,<5
3187,3289,Audi Q3 35 TDI Quattro Premium Plus,Bangalore,2015,38000,First,15.73,1968.0,174.33,5.0,29.0,1,0,0,1,0,9,Low,25-30
3188,3291,Mercedes-Benz New C-Class C 220 CDI Elegance AT,Hyderabad,2010,107000,First,14.84,2143.0,170.0,5.0,11.99,1,0,0,1,0,14,Low,10-15
3189,3292,Honda City i VTEC CVT VX,Delhi,2015,51000,First,18.0,1497.0,117.3,5.0,7.9,0,0,1,1,0,9,Low,5-10
3190,3293,Toyota Innova 2.5 GX 7 STR,Pune,2010,140000,Third,12.8,2494.0,102.0,7.0,6.25,1,0,0,0,1,14,Low,5-10
3191,3294,Chevrolet Beat LT,Pune,2011,48000,Second,18.6,1199.0,79.4,5.0,1.8,0,0,1,0,1,13,Low,<5
3192,3296,Honda Jazz 1.2 S i VTEC,Mumbai,2015,31000,First,18.7,1199.0,88.7,5.0,4.9,0,0,1,0,1,9,Low,<5
3193,3297,Nissan Micra XL Primo,Jaipur,2010,75055,First,18.06,1198.0,75.0,5.0,2.25,0,0,1,0,1,14,Low,<5
3194,3298,Maruti Ciaz AT ZXi,Coimbatore,2017,51210,First,19.12,1373.0,91.1,5.0,8.89,0,0,1,1,0,7,Low,5-10
3195,3299,Toyota Fortuner 4x2 AT,Mumbai,2012,87000,First,12.55,2982.0,168.5,7.0,15.0,1,0,0,1,0,12,Low,10-15
3196,3300,Ford Aspire Ambiente Diesel,Kolkata,2018,17000,First,26.1,1498.0,99.0,5.0,5.65,1,0,0,0,1,6,Medium,5-10
3197,3301,Maruti Ertiga ZDI,Jaipur,2014,57000,First,20.77,1248.0,88.8,7.0,7.0,1,0,0,0,1,10,Medium,5-10
3198,3302,Maruti Alto 800 LXI,Hyderabad,2016,9370,First,22.74,796.0,47.3,5.0,2.95,0,0,1,0,1,8,Medium,<5
3199,3303,Honda Brio V MT,Chennai,2013,53226,First,19.4,1198.0,86.8,5.0,3.3,0,0,1,0,1,11,Low,<5
3200,3304,Hyundai Verna Transform CRDi VGT SX ABS,Hyderabad,2010,120000,Second,16.2,1493.0,110.0,5.0,3.5,1,0,0,0,1,14,Low,<5
3201,3305,Honda City 1.5 GXI,Jaipur,2007,75055,First,12.8,1493.0,100.0,5.0,2.3,0,0,1,0,1,17,Low,<5
3202,3306,Hyundai Creta 1.6 CRDi SX,Coimbatore,2017,37247,First,19.67,1582.0,126.2,5.0,13.69,1,0,0,0,1,7,Low,10-15
3203,3307,Toyota Etios Liva GD,Delhi,2013,64000,First,23.59,1364.0,67.06,5.0,3.1,1,0,0,0,1,11,Medium,<5
3204,3308,Hyundai Sonata Transform 2.4 GDi MT,Mumbai,2014,12000,First,13.44,2359.0,198.25,5.0,12.75,0,0,1,0,1,10,Low,10-15
3205,3309,Hyundai Creta 1.6 CRDi SX Option,Pune,2017,40158,First,19.67,1582.0,126.2,5.0,13.75,1,0,0,0,1,7,Low,10-15
3206,3310,Honda Jazz 1.2 SV i VTEC,Chennai,2017,11000,First,18.7,1199.0,88.7,5.0,6.75,0,0,1,0,1,7,Low,5-10
3207,3311,Volkswagen Vento Diesel Comfortline,Chennai,2014,70010,First,20.54,1598.0,103.6,5.0,5.25,1,0,0,0,1,10,Medium,5-10
3208,3312,Mahindra XUV500 W6 2WD,Mumbai,2015,82000,First,16.0,2179.0,140.0,7.0,8.75,1,0,0,0,1,9,Low,5-10
3209,3313,Mahindra TUV 300 2015-2019 T8,Kochi,2017,57259,First,18.49,1493.0,100.0,7.0,8.87,1,0,0,0,1,7,Low,5-10
3210,3314,Honda Accord 2001-2003 2.3 VTi L AT,Bangalore,2010,84000,Second,11.1,2354.0,142.0,5.0,6.5,0,0,1,1,0,14,Low,5-10
3211,3315,Maruti Ertiga VDI,Pune,2012,168000,First,20.77,1248.0,88.76,7.0,4.5,1,0,0,0,1,12,Medium,<5
3212,3316,Mahindra Ssangyong Rexton RX5,Hyderabad,2012,73670,First,12.83,2696.0,162.0,7.0,12.5,1,0,0,0,1,12,Low,10-15
3213,3317,Toyota Fortuner 4x2 AT,Delhi,2014,89540,First,12.55,2982.0,168.5,7.0,16.8,1,0,0,1,0,10,Low,15-20
3214,3318,Maruti Ertiga ZDI,Hyderabad,2016,85423,First,20.77,1248.0,88.8,7.0,8.75,1,0,0,0,1,8,Medium,5-10
3215,3319,Hyundai Elantra CRDi SX AT,Pune,2013,48823,First,19.5,1582.0,126.24,5.0,8.5,1,0,0,1,0,11,Low,5-10
3216,3320,Hyundai i10 Magna 1.2,Kolkata,2011,35082,First,20.36,1197.0,78.9,5.0,2.21,0,0,1,0,1,13,Medium,<5
3217,3321,Maruti Omni MPI STD BSIV,Jaipur,2012,126000,First,16.8,796.0,34.2,5.0,1.6,0,0,1,0,1,12,Low,<5
3218,3322,Honda Amaze VX AT i-Vtech,Delhi,2016,19000,First,15.5,1198.0,86.7,5.0,6.25,0,0,1,1,0,8,Low,5-10
3219,3323,Honda Civic 2006-2010 1.8 V AT,Mumbai,2007,69000,Second,12.9,1799.0,130.0,5.0,2.25,0,0,1,1,0,17,Low,<5
3220,3324,Mercedes-Benz CLA 200 CDI Sport,Kochi,2019,29836,First,17.9,2143.0,136.0,5.0,25.75,1,0,0,1,0,5,Low,25-30
3221,3325,Skoda Superb 1.8 TFSI MT,Ahmedabad,2010,48002,Second,13.14,1798.0,157.8,5.0,6.75,0,0,1,0,1,14,Low,5-10
3222,3326,Maruti Ciaz ZDi Plus SHVS,Ahmedabad,2015,52324,First,28.09,1248.0,88.5,5.0,6.25,1,0,0,0,1,9,Medium,5-10
3223,3327,Ford Ecosport 1.5 DV5 MT Titanium Optional,Delhi,2013,65000,First,22.7,1498.0,89.84,5.0,5.1,1,0,0,0,1,11,Medium,5-10
3224,3328,Mercedes-Benz M-Class ML 320 CDI,Mumbai,2009,66000,Second,8.7,2987.0,224.34,5.0,10.75,1,0,0,1,0,15,Very Low,10-15
3225,3329,Hyundai Grand i10 CRDi Sportz,Hyderabad,2016,75700,First,24.0,1120.0,70.0,5.0,5.7,1,0,0,0,1,8,Medium,5-10
3226,3330,Volkswagen Vento Diesel Breeze,Bangalore,2013,43000,First,20.5,1598.0,105.0,5.0,5.95,1,0,0,0,1,11,Medium,5-10
3227,3331,Chevrolet Beat Diesel LT,Kochi,2012,42706,First,25.44,936.0,56.3,5.0,2.4,1,0,0,0,1,12,Medium,<5
3228,3332,Mahindra Quanto C6,Mumbai,2013,35000,First,17.21,1493.0,100.0,7.0,3.49,1,0,0,0,1,11,Low,<5
3229,3333,Hyundai i10 Asta 1.2 AT with Sunroof,Hyderabad,2011,54348,First,19.2,1197.0,80.0,5.0,4.0,0,0,1,1,0,13,Low,<5
3230,3334,Toyota Etios Liva 1.4 GD,Delhi,2013,84000,First,23.59,1364.0,67.04,5.0,3.85,1,0,0,0,1,11,Medium,<5
3231,3335,Toyota Corolla Altis 2008-2013 1.8 VL AT,Mumbai,2010,63298,First,14.53,1794.0,138.1,5.0,3.95,0,0,1,1,0,14,Low,<5
3232,3336,Hyundai i10 Magna 1.2,Jaipur,2013,75049,Second,20.36,1197.0,78.9,5.0,3.0,0,0,1,0,1,11,Medium,<5
3233,3337,Ford Figo Aspire 1.2 Ti-VCT Titanium,Kochi,2018,24237,First,18.16,1196.0,86.8,5.0,6.7,0,0,1,0,1,6,Low,5-10
3234,3338,Maruti Ritz ZXi,Coimbatore,2016,22767,First,18.5,1197.0,85.8,5.0,6.14,0,0,1,0,1,8,Low,5-10
3235,3339,Hyundai i20 Sportz AT 1.4,Bangalore,2012,58000,Second,15.0,1396.0,98.6,5.0,4.4,0,0,1,1,0,12,Low,<5
3236,3340,Maruti Swift Dzire LDI,Pune,2017,57000,First,26.59,1248.0,74.0,5.0,4.25,1,0,0,0,1,7,Medium,<5
3237,3341,BMW 7 Series 2007-2012 750Li,Kochi,2010,50161,First,8.77,4395.0,402.0,5.0,25.93,0,0,1,1,0,14,Very Low,25-30
3238,3342,Maruti S Cross DDiS 320 Alpha,Kolkata,2016,45000,First,22.7,1598.0,118.0,5.0,7.0,1,0,0,0,1,8,Medium,5-10
3239,3343,Toyota Fortuner 4x4 AT,Coimbatore,2017,68319,First,12.55,2982.0,168.5,7.0,25.12,1,0,0,1,0,7,Low,25-30
3240,3344,Hyundai EON 1.0 Magna Plus Option O,Kochi,2017,30711,First,20.3,998.0,68.05,5.0,4.45,0,0,1,0,1,7,Medium,<5
3241,3345,Hyundai i20 1.4 CRDi Magna,Kolkata,2011,38277,First,21.9,1396.0,90.0,5.0,2.4,1,0,0,0,1,13,Medium,<5
3242,3346,Volkswagen Vento Diesel Highline,Pune,2012,115000,Second,20.54,1598.0,103.6,5.0,4.33,1,0,0,0,1,12,Medium,<5
3243,3347,Maruti Swift Dzire VXi AT,Coimbatore,2017,46849,First,18.5,1197.0,83.14,5.0,6.93,0,0,1,1,0,7,Low,5-10
3244,3348,Hyundai i20 Magna 1.4 CRDi,Ahmedabad,2014,64000,First,21.9,1396.0,90.0,5.0,4.25,1,0,0,0,1,10,Medium,<5
3245,3349,Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,Pune,2010,130923,First,14.21,2143.0,203.0,5.0,12.5,1,0,0,1,0,14,Low,10-15
3246,3350,Hyundai Grand i10 Sportz,Chennai,2015,15000,First,18.9,1197.0,82.0,5.0,4.9,0,0,1,0,1,9,Low,<5
3247,3351,Hyundai i20 1.4 CRDi Sportz,Mumbai,2014,32720,First,23.0,1396.0,90.0,5.0,4.5,1,0,0,0,1,10,Medium,<5
3248,3352,Renault KWID RXT,Jaipur,2016,12500,First,25.17,799.0,53.3,5.0,3.0,0,0,1,0,1,8,Medium,<5
3249,3353,Hyundai Xcent 1.2 Kappa AT SX Option,Chennai,2015,59800,First,16.9,1197.0,82.0,5.0,5.8,0,0,1,1,0,9,Low,5-10
3250,3354,Volkswagen Vento Petrol Highline,Pune,2011,54211,First,15.04,1598.0,103.6,5.0,3.33,0,0,1,0,1,13,Low,<5
3251,3355,Chevrolet Cruze LTZ AT,Kochi,2015,62242,First,14.39,1998.0,163.7,5.0,6.62,1,0,0,1,0,9,Low,5-10
3252,3356,Nissan Terrano XL 110 PS,Mumbai,2015,54000,Second,19.01,1461.0,108.5,5.0,5.75,1,0,0,0,1,9,Low,5-10
3253,3357,Hyundai Verna 1.6 SX,Hyderabad,2012,65000,First,22.32,1582.0,126.32,5.0,6.2,1,0,0,0,1,12,Medium,5-10
3254,3358,Maruti Celerio VXI AMT,Chennai,2015,55000,First,23.1,998.0,67.04,5.0,3.5,0,0,1,1,0,9,Medium,<5
3255,3359,Maruti Wagon R LXI,Pune,2010,71000,First,18.9,998.0,67.1,5.0,2.0,0,0,1,0,1,14,Low,<5
3256,3360,Hyundai i20 Magna Optional 1.4 CRDi,Chennai,2012,70000,First,21.9,1396.0,88.8,5.0,4.0,1,0,0,0,1,12,Medium,<5
3257,3361,Audi A4 1.8 TFSI,Mumbai,2011,53000,First,12.3,1781.0,163.2,5.0,9.5,0,0,1,1,0,13,Low,5-10
3258,3362,BMW X1 sDrive20d,Mumbai,2013,43000,First,17.05,1995.0,184.0,5.0,17.5,1,0,0,1,0,11,Low,15-20
3259,3363,Skoda Rapid 1.6 MPI AT Elegance Plus,Mumbai,2015,54000,First,14.3,1598.0,103.52,5.0,6.11,0,0,1,1,0,9,Low,5-10
3260,3364,Hyundai i10 Magna,Ahmedabad,2014,51000,First,20.36,1197.0,78.9,5.0,3.75,0,0,1,0,1,10,Medium,<5
3261,3365,Mitsubishi Pajero 2.8 GLX CRZ,Hyderabad,2007,78000,Second,10.5,2835.0,107.2,6.0,6.2,1,0,0,0,1,17,Low,5-10
3262,3366,Honda City i DTEC SV,Mumbai,2014,25000,First,26.0,1498.0,98.6,5.0,6.15,1,0,0,0,1,10,Medium,5-10
3263,3367,Maruti Alto K10 2010-2014 VXI,Pune,2012,12600,First,20.92,998.0,67.1,5.0,2.4,0,0,1,0,1,12,Medium,<5
3264,3368,Maruti Swift Ldi BSIII,Pune,2009,80000,Fourth & Above,17.8,1248.0,75.0,5.0,2.15,1,0,0,0,1,15,Low,<5
3265,3369,Hyundai Grand i10 Magna,Kolkata,2016,21000,First,18.9,1197.0,82.0,5.0,3.75,0,0,1,0,1,8,Low,<5
3266,3370,Ford Figo Petrol ZXI,Mumbai,2011,32000,Second,15.6,1196.0,70.0,5.0,2.15,0,0,1,0,1,13,Low,<5
3267,3371,Hyundai Grand i10 SportZ Edition,Bangalore,2015,50000,First,18.9,1197.0,81.86,5.0,4.75,0,0,1,0,1,9,Low,<5
3268,3372,Maruti SX4 Vxi BSIV,Mumbai,2010,47500,First,15.5,1586.0,103.3,5.0,2.45,0,0,1,0,1,14,Low,<5
3269,3373,Honda City i-VTEC VX,Mumbai,2017,7500,First,17.4,1497.0,117.3,5.0,11.15,0,0,1,0,1,7,Low,10-15
3270,3374,Renault Duster 110PS Diesel RxZ AMT,Jaipur,2016,68163,First,19.6,1461.0,108.45,5.0,8.9,1,0,0,1,0,8,Low,5-10
3271,3375,Honda Amaze S i-Dtech,Ahmedabad,2014,61000,First,25.8,1498.0,98.6,5.0,4.35,1,0,0,0,1,10,Medium,<5
3272,3376,Toyota Innova 2.5 Z Diesel 7 Seater,Jaipur,2015,100000,Second,12.99,2494.0,100.6,7.0,12.0,1,0,0,0,1,9,Low,10-15
3273,3377,BMW 3 Series 320d Highline,Mumbai,2009,61500,Second,16.07,1995.0,181.0,5.0,8.5,1,0,0,1,0,15,Low,5-10
3274,3378,Hyundai i10 Magna 1.1 iTech SE,Kochi,2017,42883,First,19.81,1086.0,68.05,5.0,4.27,0,0,1,0,1,7,Low,<5
3275,3379,Renault Duster 85PS Diesel RxL Optional with Nav,Jaipur,2012,97000,Second,20.45,1461.0,83.8,5.0,4.25,1,0,0,0,1,12,Medium,<5
3276,3380,Mitsubishi Outlander 2.4,Bangalore,2010,39525,First,11.3,2360.0,170.0,5.0,9.25,0,0,1,1,0,14,Low,5-10
3277,3381,Maruti Vitara Brezza LDi,Kochi,2017,35384,First,24.3,1248.0,88.5,5.0,8.61,1,0,0,0,1,7,Medium,5-10
3278,3382,Mercedes-Benz R-Class R350 CDI 4MATIC,Hyderabad,2010,46000,First,11.8,2987.0,261.0,7.0,28.0,1,0,0,1,0,14,Low,25-30
3279,3383,Ford EcoSport 1.5 Diesel Titanium,Coimbatore,2018,32189,First,23.0,1498.0,98.96,5.0,9.25,1,0,0,0,1,6,Medium,5-10
3280,3384,Hyundai Verna 1.6 CRDI AT SX Option,Chennai,2016,27000,First,19.08,1582.0,126.2,5.0,8.6,1,0,0,1,0,8,Low,5-10
3281,3385,Volkswagen Polo 1.2 MPI Highline,Coimbatore,2018,22734,First,16.47,1198.0,74.0,5.0,7.53,0,0,1,0,1,6,Low,5-10
3282,3386,Renault Duster 110PS Diesel RxL,Mumbai,2014,58002,First,19.64,1461.0,108.45,5.0,5.75,1,0,0,0,1,10,Low,5-10
3283,3387,Honda Brio S Option AT,Chennai,2012,31500,First,16.5,1198.0,86.8,5.0,4.15,0,0,1,1,0,12,Low,<5
3284,3388,Ford Figo 2015-2019 1.2P Titanium MT,Coimbatore,2017,30933,First,18.16,1196.0,86.8,5.0,5.84,0,0,1,0,1,7,Low,5-10
3285,3389,Audi A6 2.0 TDI Design Edition,Kolkata,2012,27090,First,18.53,1968.0,187.74,5.0,16.5,1,0,0,1,0,12,Low,15-20
3286,3390,BMW X5 2014-2019 xDrive 30d Design Pure Experience 7 Seater,Mumbai,2015,29500,First,15.97,2993.0,258.0,7.0,43.0,1,0,0,1,0,9,Low,
3287,3391,Hyundai i10 Sportz Option,Pune,2013,45000,First,20.36,1197.0,78.9,5.0,3.55,0,0,1,0,1,11,Medium,<5
3288,3392,Hyundai i20 1.2 Asta Option,Hyderabad,2018,11691,First,18.6,1197.0,81.83,5.0,8.9,0,0,1,0,1,6,Low,5-10
3289,3393,Skoda Octavia L and K 1.9 TDI MT,Hyderabad,2006,121000,Second,16.4,1896.0,90.0,5.0,2.5,1,0,0,0,1,18,Low,<5
3290,3394,Hyundai Verna Transform SX VGT CRDi,Hyderabad,2010,118077,First,16.2,1493.0,110.0,5.0,3.85,1,0,0,0,1,14,Low,<5
3291,3395,Hyundai Verna 1.6 SX VTVT (O) AT,Chennai,2012,36300,Third,17.1,1591.0,121.4,5.0,7.5,0,0,1,1,0,12,Low,5-10
3292,3396,Hyundai Getz GVS,Mumbai,2005,90000,Second,15.3,1341.0,61.0,5.0,1.8,0,0,1,0,1,19,Low,<5
3293,3397,Ford Figo Diesel EXI,Chennai,2010,78000,First,20.0,1399.0,68.0,5.0,2.25,1,0,0,0,1,14,Medium,<5
3294,3398,Audi A6 2011-2015 35 TDI Technology,Mumbai,2015,42000,First,17.68,1968.0,174.33,5.0,24.25,1,0,0,1,0,9,Low,20-25
3295,3399,Volkswagen Polo 1.2 MPI Highline,Mumbai,2015,27000,First,16.47,1198.0,74.0,5.0,4.35,0,0,1,0,1,9,Low,<5
3296,3400,BMW X1 sDrive20d,Kolkata,2012,22000,First,17.05,1995.0,184.0,5.0,11.5,1,0,0,1,0,12,Low,10-15
3297,3401,Honda City i VTEC SV,Kolkata,2014,49000,First,17.4,1497.0,117.3,5.0,4.75,0,0,1,0,1,10,Low,<5
3298,3402,Hyundai i20 Sportz Option Diesel,Hyderabad,2012,42600,First,23.0,1396.0,90.0,5.0,4.99,1,0,0,0,1,12,Medium,<5
3299,3403,Honda Jazz 1.2 V CVT i VTEC,Coimbatore,2018,12794,First,19.0,1199.0,88.7,5.0,9.15,0,0,1,1,0,6,Low,5-10
3300,3404,Maruti Swift 1.3 VXi,Jaipur,2006,125000,Fourth & Above,16.1,1631.552572706935,113.80314403717087,5.286452057152694,2.35,0,0,1,0,1,18,Low,<5
3301,3405,Honda CR-V 2.4 AT,Hyderabad,2014,88046,First,10.1,2354.0,152.0,5.0,13.99,0,0,1,1,0,10,Low,10-15
3302,3406,Mercedes-Benz A Class A180 CDI,Bangalore,2014,8000,Second,20.0,2143.0,107.3,5.0,19.75,1,0,0,1,0,10,Medium,15-20
3303,3407,Mahindra XUV500 AT W10 AWD,Coimbatore,2018,82739,First,16.0,2179.0,140.0,7.0,16.77,1,0,0,1,0,6,Low,15-20
